Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2021-01-13,9608.69,14132.00,0.00,0.00,0.00,0.00,0.00
2021-01-14,12155.77,18049.00,0.00,0.00,0.00,0.00,0.00
2021-01-15,8397.79,10477.00,0.00,0.00,0.00,0.00,0.00
2021-01-16,8150.99,10415.00,0.00,0.00,0.00,0.00,0.00
2021-01-17,14840.90,19873.00,0.00,0.00,0.00,0.00,0.00
2021-01-18,13349.79,18700.00,0.00,0.00,0.00,0.00,0.00
2021-01-19,14184.90,19447.78,0.00,0.00,0.00,0.00,0.00
2021-01-20,8412.45,12767.22,0.00,0.00,0.00,0.00,0.00
2021-01-21,7356.16,11006.57,0.00,0.00,0.00,0.00,0.00
2021-01-22,7539.99,11224.43,0.00,0.00,0.00,0.00,0.00
2021-01-23,8459.99,13004.00,0.00,0.00,0.00,0.00,0.00
2021-01-24,10665.00,16862.00,0.00,0.00,0.00,0.00,0.00
2021-01-25,15152.53,20828.00,0.00,0.00,0.00,0.00,0.00
2021-01-26,12112.42,16121.00,0.00,0.00,0.00,0.00,0.00
2021-01-27,13368.68,18062.00,0.00,0.00,0.00,0.00,0.00
2021-01-28,13935.87,18779.00,0.00,0.00,0.00,0.00,0.00
2021-01-29,12582.01,16748.00,0.00,0.00,0.00,0.00,0.00
2021-01-30,4775.19,7266.00,0.00,0.00,0.00,0.00,0.00
2021-01-31,13839.59,20142.00,0.00,0.00,0.00,0.00,0.00
2021-02-01,12162.17,16391.56,0.00,0.00,0.00,0.00,0.00
2021-02-02,12867.06,17366.32,0.00,0.00,0.00,0.00,0.00
2021-02-03,14379.96,19895.68,0.00,0.00,0.00,0.00,0.00
2021-02-04,9496.80,14296.00,0.00,0.00,0.00,0.00,0.00
2021-02-05,6625.26,10222.00,0.00,0.00,0.00,0.00,0.00
2021-02-06,9067.47,13990.89,0.00,0.00,0.00,0.00,0.00
2021-02-07,10742.09,16178.20,0.00,0.00,0.00,0.00,0.00
2021-02-08,11948.63,16088.00,0.00,0.00,0.00,0.00,0.00
2021-02-09,11724.49,15128.03,0.00,0.00,0.00,0.00,0.00
2021-02-10,2668.08,4147.62,0.00,0.00,0.00,0.00,0.00
2021-02-11,7670.88,11615.38,0.00,0.00,0.00,0.00,0.00
2021-02-12,958.10,1474.00,0.00,0.00,0.00,0.00,0.00
2021-02-13,4431.05,6564.00,0.00,0.00,0.00,0.00,0.00
2021-02-14,9476.44,12427.00,0.00,0.00,0.00,0.00,0.00
2021-02-15,1382.88,2031.00,0.00,0.00,0.00,0.00,0.00
2021-02-16,7352.93,10972.00,0.00,0.00,0.00,0.00,0.00
2021-02-17,8603.30,12775.00,0.00,0.00,0.00,0.00,0.00
2021-02-18,6135.36,9128.00,0.00,0.00,0.00,0.00,0.00
2021-02-19,6081.45,9198.00,0.00,0.00,0.00,0.00,0.00
2021-02-20,10378.61,15564.00,0.00,0.00,0.00,0.00,0.00
2021-02-21,13421.66,18017.00,0.00,0.00,0.00,0.00,0.00
2021-02-22,6813.39,11229.00,0.00,0.00,0.00,0.00,0.00
2021-02-23,13411.87,17937.00,0.00,0.00,0.00,0.00,0.00
2021-02-24,8048.84,12001.04,0.00,0.00,0.00,0.00,0.00
2021-02-25,9769.32,14971.96,0.00,0.00,0.00,0.00,0.00
2021-02-26,6035.08,9134.00,0.00,0.00,0.00,0.00,0.00
2021-02-27,429.01,719.00,0.00,0.00,0.00,0.00,0.00
2021-02-28,15600.33,21226.00,0.00,0.00,0.00,0.00,0.00
2021-03-01,7390.79,11638.00,0.00,0.00,0.00,0.00,0.00
2021-03-02,5271.93,7767.00,0.00,0.00,0.00,0.00,0.00
2021-03-03,7195.18,10495.00,0.00,0.00,0.00,0.00,0.00
2021-03-04,7149.24,11259.00,0.00,0.00,0.00,0.00,0.00
2021-03-05,11115.09,14406.85,0.00,0.00,0.00,0.00,0.00
2021-03-06,10943.45,14314.00,0.00,0.00,0.00,0.00,0.00
2021-03-07,12760.67,18658.00,0.00,0.00,0.00,0.00,0.00
2021-03-08,7896.19,11928.68,0.00,0.00,0.00,0.00,0.00
2021-03-09,6984.50,10446.83,0.00,0.00,0.00,0.00,0.00
2021-03-10,6770.03,10498.34,0.00,0.00,0.00,0.00,0.00
2021-03-11,8864.09,13612.86,0.00,0.00,0.00,0.00,0.00
2021-03-12,4799.95,7269.24,0.00,0.00,0.00,0.00,0.00
2021-03-13,6275.92,9451.00,0.00,0.00,0.00,0.00,0.00
2021-03-14,5961.58,8941.94,0.00,0.00,0.00,0.00,0.00
2021-03-15,9261.27,14446.49,0.00,0.00,0.00,0.00,0.00
2021-03-16,6651.93,10539.46,0.00,0.00,0.00,0.00,0.00
2021-03-17,14868.78,21443.13,0.00,0.00,0.00,0.00,0.00
2021-03-18,7551.44,11741.08,0.00,0.00,0.00,0.00,0.00
2021-03-19,8475.83,12244.00,0.00,0.00,0.00,0.00,0.00
2021-03-20,9283.44,11833.00,0.00,0.00,0.00,0.00,0.00
2021-03-21,5934.11,8866.50,0.00,0.00,0.00,0.00,0.00
2021-03-22,7113.80,10725.29,0.00,0.00,0.00,0.00,0.00
2021-03-23,8249.44,12677.00,0.00,0.00,0.00,0.00,0.00
2021-03-24,8914.66,14234.29,0.00,0.00,0.00,0.00,0.00
2021-03-25,8898.28,13778.74,0.00,0.00,0.00,0.00,0.00
2021-03-26,7832.45,11899.06,0.00,0.00,0.00,0.00,0.00
2021-03-27,2076.07,3065.23,0.00,0.00,0.00,0.00,0.00
2021-03-28,10986.16,16828.87,0.00,0.00,0.00,0.00,0.00
2021-03-29,12071.33,18357.10,0.00,0.00,0.00,0.00,0.00
2021-03-30,11273.20,18424.74,0.00,0.00,0.00,0.00,0.00
2021-03-31,11377.38,18048.00,0.00,0.00,0.00,0.00,0.00
2021-04-01,8884.53,13443.00,0.00,0.00,0.00,0.00,0.00
2021-04-02,9954.76,12646.06,0.00,0.00,0.00,0.00,0.00
2021-04-03,10292.30,13373.94,0.00,0.00,0.00,0.00,0.00
2021-04-04,13569.94,17947.52,0.00,0.00,0.00,0.00,0.00
2021-04-05,14540.28,19112.00,0.00,0.00,0.00,0.00,0.00
2021-04-06,10811.85,13852.07,0.00,0.00,0.00,0.00,0.00
2021-04-07,11279.00,15225.38,0.00,0.00,0.00,0.00,0.00
2021-04-08,11819.43,17032.62,0.00,0.00,0.00,0.00,0.00
2021-04-09,8897.92,13362.00,0.00,0.00,0.00,0.00,0.00
2021-04-10,9766.77,16058.00,0.00,0.00,0.00,0.00,0.00
2021-04-11,19340.60,25566.00,0.00,0.00,0.00,0.00,0.00
2021-04-12,7506.32,11908.00,0.00,0.00,0.00,0.00,0.00
2021-04-13,13445.67,19331.00,0.00,0.00,0.00,0.00,0.00
2021-04-14,17380.98,28665.00,0.00,0.00,0.00,0.00,0.00
2021-04-15,13295.82,18147.97,0.00,0.00,0.00,0.00,0.00
2021-04-16,12434.44,16895.00,0.00,0.00,0.00,0.00,0.00
2021-04-17,849.43,1240.00,0.00,0.00,0.00,0.00,0.00
2021-04-18,13678.08,19208.00,0.00,0.00,0.00,0.00,0.00
2021-04-19,16098.63,22658.00,0.00,0.00,0.00,0.00,0.00
2021-04-20,7713.89,12573.12,0.00,0.00,0.00,0.00,0.00
2021-04-21,8364.57,13196.00,0.00,0.00,0.00,0.00,0.00
2021-04-22,9230.32,14779.00,0.00,0.00,0.00,0.00,0.00
2021-04-23,274.53,403.16,0.00,0.00,0.00,0.00,0.00
2021-04-24,10758.63,16005.98,0.00,0.00,0.00,0.00,0.00
2021-04-25,13006.00,17530.00,0.00,0.00,0.00,0.00,0.00
2021-04-26,13321.80,17965.00,0.00,0.00,0.00,0.00,0.00
2021-04-27,12378.36,16325.00,0.00,0.00,0.00,0.00,0.00
2021-04-28,11427.72,18512.00,0.00,0.00,0.00,0.00,0.00
2021-04-29,5903.11,8892.00,0.00,0.00,0.00,0.00,0.00
2021-04-30,13618.63,22264.59,0.00,0.00,0.00,0.00,0.00
2021-05-01,7066.03,11158.00,0.00,0.00,0.00,0.00,0.00
2021-05-02,12944.95,20394.16,0.00,0.00,0.00,0.00,0.00
2021-05-03,7133.70,11112.00,0.00,0.00,0.00,0.00,0.00
2021-05-04,6403.08,10232.10,0.00,0.00,0.00,0.00,0.00
2021-05-05,9335.42,14250.00,0.00,0.00,0.00,0.00,0.00
2021-05-06,9712.97,14474.00,0.00,0.00,0.00,0.00,0.00
2021-05-07,8851.48,14558.72,0.00,0.00,0.00,0.00,0.00
2021-05-08,4640.49,8183.28,0.00,0.00,0.00,0.00,0.00
2021-05-09,9540.69,15056.00,0.00,0.00,0.00,0.00,0.00
2021-05-10,9373.28,13997.11,0.00,0.00,0.00,0.00,0.00
2021-05-11,16043.20,21827.00,0.00,0.00,0.00,0.00,0.00
2021-05-12,7857.76,13449.00,0.00,0.00,0.00,0.00,0.00
2021-05-13,6932.59,10586.00,0.00,0.00,0.00,0.00,0.00
2021-05-14,6552.77,10126.00,0.00,0.00,0.00,0.00,0.00
2021-05-15,9388.99,11719.00,0.00,0.00,0.00,0.00,0.00
2021-05-16,12130.71,18771.77,0.00,0.00,0.00,0.00,0.00
2021-05-17,14619.19,20527.11,0.00,0.00,0.00,0.00,0.00
2021-05-18,15814.97,21995.00,0.00,0.00,0.00,0.00,0.00
2021-05-19,7129.62,11407.51,0.00,0.00,0.00,0.00,0.00
2021-05-20,8758.43,14942.49,0.00,0.00,0.00,0.00,0.00
2021-05-21,10707.22,16049.00,0.00,0.00,0.00,0.00,0.00
2021-05-22,3765.42,5485.00,0.00,0.00,0.00,0.00,0.00
2021-05-23,9696.15,14486.00,0.00,0.00,0.00,0.00,0.00
2021-05-24,8916.33,13218.81,0.00,0.00,0.00,0.00,0.00
2021-05-25,8324.47,13215.19,0.00,0.00,0.00,0.00,0.00
2021-05-26,8268.70,12318.69,0.00,0.00,0.00,0.00,0.00
2021-05-27,13977.61,18959.00,0.00,0.00,0.00,0.00,0.00
2021-05-28,11545.94,17100.00,0.00,0.00,0.00,0.00,0.00
2021-05-29,13562.68,18119.00,0.00,0.00,0.00,0.00,0.00
2021-05-30,9318.79,11764.00,0.00,0.00,0.00,0.00,0.00
2021-05-31,13838.48,19101.00,0.00,0.00,0.00,0.00,0.00
2021-06-01,17835.37,24383.00,0.00,0.00,0.00,0.00,0.00
2021-06-02,11334.58,15303.00,0.00,0.00,0.00,0.00,0.00
2021-06-03,10672.77,13965.00,0.00,0.00,0.00,0.00,0.00
2021-06-04,7762.10,9667.00,0.00,0.00,0.00,0.00,0.00
2021-06-05,9140.66,12132.00,0.00,0.00,0.00,0.00,0.00
2021-06-06,16286.79,21763.00,0.00,0.00,0.00,0.00,0.00
2021-06-07,5930.87,9039.00,0.00,0.00,0.00,0.00,0.00
2021-06-08,7545.28,11152.06,0.00,0.00,0.00,0.00,0.00
2021-06-09,12123.19,16295.26,0.00,0.00,0.00,0.00,0.00
2021-06-10,8852.07,13029.97,0.00,0.00,1536.03,0.00,0.00
2021-06-11,14540.00,19793.33,0.00,0.00,0.00,0.00,0.00
2021-06-12,14511.89,19455.00,0.00,0.00,0.00,0.00,0.00
2021-06-13,11903.74,15893.00,0.00,0.00,0.00,0.00,0.00
2021-06-14,13447.83,18373.00,0.00,0.00,0.00,0.00,0.00
2021-06-15,9194.61,14875.00,0.00,0.00,0.00,0.00,0.00
2021-06-16,9993.33,14849.00,0.00,0.00,0.00,0.00,0.00
2021-06-17,10230.13,15470.29,0.00,0.00,0.00,0.00,0.00
2021-06-18,9460.65,14154.71,0.00,0.00,0.00,0.00,0.00
2021-06-19,11060.43,16987.00,0.00,0.00,0.00,0.00,0.00
2021-06-20,14121.63,18746.00,0.00,0.00,0.00,0.00,0.00
2021-06-21,8000.15,11278.65,0.00,0.00,0.00,0.00,0.00
2021-06-22,11741.00,16694.00,0.00,0.00,8364.02,0.00,0.00
2021-06-23,13538.71,17838.00,0.00,0.00,0.00,0.00,0.00
2021-06-24,6431.12,9944.00,0.00,0.00,0.00,0.00,0.00
2021-06-25,11934.20,17426.00,0.00,0.00,0.00,0.00,0.00
2021-06-26,9222.19,11313.00,0.00,0.00,0.00,0.00,0.00
2021-06-27,15557.46,20933.00,0.00,0.00,0.00,0.00,0.00
2021-06-28,15627.42,21205.10,0.00,0.00,0.00,0.00,0.00
2021-06-29,10996.72,14487.00,0.00,0.00,0.00,0.00,0.00
2021-06-30,11649.37,15197.00,0.00,0.00,0.00,0.00,0.00
2021-07-01,13078.87,17428.00,0.00,0.00,0.00,0.00,0.00
2021-07-02,10267.62,12379.00,0.00,0.00,0.00,0.00,0.00
2021-07-03,4021.49,6098.60,0.00,0.00,0.00,0.00,0.00
2021-07-04,8806.42,13171.40,0.00,0.00,0.00,0.00,0.00
2021-07-05,9409.24,13336.00,0.00,0.00,0.00,0.00,0.00
2021-07-06,8252.77,11384.00,0.00,0.00,0.00,0.00,0.00
2021-07-07,12787.86,16180.84,0.00,0.00,0.00,0.00,0.00
2021-07-08,7187.80,10927.00,0.00,0.00,0.00,0.00,0.00
2021-07-09,15104.35,19501.00,0.00,0.00,0.00,0.00,0.00
2021-07-10,12089.91,15844.00,0.00,0.00,0.00,0.00,0.00
2021-07-11,10471.46,15027.00,0.00,0.00,0.00,0.00,0.00
2021-07-12,10886.98,15767.08,0.00,0.00,0.00,0.00,0.00
2021-07-13,12223.15,16183.00,0.00,0.00,0.00,0.00,0.00
2021-07-14,12871.79,18018.00,0.00,0.00,0.00,0.00,0.00
2021-07-15,11104.53,14911.00,0.00,0.00,0.00,0.00,0.00
2021-07-16,9134.59,12687.00,0.00,0.00,0.00,0.00,0.00
2021-07-17,11391.67,13485.99,0.00,0.00,0.00,0.00,0.00
2021-07-18,10770.04,15945.00,0.00,0.00,0.00,0.00,0.00
2021-07-19,13571.57,18263.67,0.00,0.00,0.00,0.00,0.00
2021-07-20,10060.81,15035.32,0.00,0.00,0.00,0.00,0.00
2021-07-21,11641.03,16063.01,0.00,0.00,0.00,0.00,0.00
2021-07-22,10258.25,13175.05,0.00,0.00,0.00,0.00,0.00
2021-07-23,11935.34,16279.95,0.00,0.00,0.00,0.00,0.00
2021-07-24,11035.77,13480.82,0.00,0.00,0.00,0.00,0.00
2021-07-25,12052.19,16565.00,0.00,0.00,0.00,0.00,0.00
2021-07-26,12434.86,16184.00,0.00,0.00,0.00,0.00,0.00
2021-07-27,11708.18,15294.03,0.00,0.00,0.00,0.00,0.00
2021-07-28,9942.32,14153.97,0.00,0.00,0.00,0.00,0.00
2021-07-29,11386.45,15128.00,0.00,0.00,8476.17,0.00,0.00
2021-07-30,8168.20,13763.00,0.00,0.00,0.00,0.00,0.00
2021-07-31,12926.49,16796.00,0.00,0.00,0.00,0.00,0.00
2021-08-01,11584.46,15207.00,0.00,0.00,0.00,0.00,0.00
2021-08-02,12177.92,15221.26,0.00,0.00,0.00,0.00,0.00
2021-08-03,10478.59,13885.80,0.00,0.00,0.00,0.00,0.00
2021-08-04,11113.08,15356.31,0.00,0.00,0.00,0.00,0.00
2021-08-05,6188.26,9187.00,0.00,0.00,0.00,0.00,0.00
2021-08-06,13890.31,17195.00,0.00,0.00,0.00,0.00,0.00
2021-08-07,12626.61,16196.65,0.00,0.00,0.00,0.00,0.00
2021-08-08,14752.73,16721.00,0.00,0.00,0.00,0.00,0.00
2021-08-09,11407.08,15321.00,0.00,0.00,0.00,0.00,0.00
2021-08-10,12028.30,15347.00,0.00,0.00,0.00,0.00,0.00
2021-08-11,10138.85,14374.09,0.00,0.00,0.00,0.00,0.00
2021-08-12,9874.57,12470.00,0.00,0.00,0.00,0.00,0.00
2021-08-13,11251.66,14969.37,0.00,0.00,0.00,0.00,0.00
2021-08-14,14436.86,16553.11,0.00,0.00,0.00,0.00,0.00
2021-08-15,10950.43,14905.16,0.00,0.00,0.00,0.00,0.00
2021-08-16,10326.55,13404.00,0.00,0.00,0.00,0.00,0.00
2021-08-17,10826.74,15059.00,0.00,0.00,7708.96,0.00,0.00
2021-08-18,10073.33,14649.00,0.00,0.00,9951.87,0.00,0.00
2021-08-19,12307.25,15852.00,0.00,0.00,0.00,0.00,0.00
2021-08-20,6767.87,9596.00,0.00,0.00,28129.33,0.00,0.00
2021-08-21,12137.86,15382.00,0.00,0.00,0.00,0.00,0.00
2021-08-22,10985.39,15349.84,0.00,0.00,0.00,0.00,0.00
2021-08-23,12244.41,15869.78,0.00,0.00,0.00,0.00,0.00
2021-08-24,12179.32,14501.00,0.00,0.00,7401.97,0.00,0.00
2021-08-25,10968.76,14271.00,0.00,0.00,7460.20,0.00,0.00
2021-08-26,9935.67,14641.00,0.00,0.00,7160.31,0.00,0.00
2021-08-27,9769.49,10492.46,0.00,0.00,0.00,0.00,0.00
2021-08-28,13688.82,18132.00,0.00,0.00,0.00,0.00,0.00
2021-08-29,12543.06,13262.00,0.00,0.00,0.00,0.00,0.00
2021-08-30,14877.63,14513.00,0.00,0.00,0.00,0.00,0.00
2021-08-31,11789.45,14489.00,0.00,0.00,19661.01,0.00,0.00
2021-09-01,13537.08,16583.00,0.00,0.00,19890.80,0.00,0.00
2021-09-02,10640.42,13387.00,0.00,0.00,10393.45,0.00,0.00
2021-09-03,16353.73,15399.00,0.00,0.00,0.00,0.00,0.00
2021-09-04,13373.60,15091.32,0.00,0.00,0.00,0.00,0.00
2021-09-05,17184.41,22195.65,0.00,0.00,7691.15,0.00,0.00
2021-09-06,11679.28,15867.94,0.00,0.00,6998.44,0.00,0.00
2021-09-07,12587.86,15901.00,0.00,0.00,9513.29,0.00,0.00
2021-09-08,11649.72,15554.00,0.00,0.00,0.00,0.00,0.00
2021-09-09,18798.30,21987.84,0.00,0.00,19611.30,0.00,0.00
2021-09-10,11759.30,15411.00,0.00,0.00,0.00,0.00,0.00
2021-09-11,15316.96,14209.64,0.00,0.00,0.00,0.00,0.00
2021-09-12,14927.62,20154.00,0.00,0.00,0.00,0.00,0.00
2021-09-13,13246.24,17671.00,0.00,0.00,0.00,0.00,0.00
2021-09-14,14531.90,19671.00,0.00,0.00,0.00,0.00,0.00
2021-09-15,12492.29,17027.00,0.00,0.00,0.00,0.00,0.00
2021-09-16,17140.76,23496.00,0.00,0.00,20008.91,0.00,0.00
2021-09-17,15731.97,19998.00,0.00,0.00,19461.76,0.00,0.00
2021-09-18,14766.30,14456.98,0.00,0.00,0.00,0.00,0.00
2021-09-19,15100.30,17928.00,0.00,0.00,0.00,0.00,0.00
2021-09-20,13514.34,18497.09,0.00,0.00,0.00,0.00,0.00
2021-09-21,17126.30,21781.08,0.00,0.00,0.00,0.00,0.00
2021-09-22,18539.00,23313.00,0.00,0.00,3227.33,0.00,0.00
2021-09-23,10283.92,15186.87,0.00,0.00,0.00,0.00,0.00
2021-09-24,9010.70,13103.89,0.00,0.00,0.00,0.00,0.00
2021-09-25,10253.88,14728.00,0.00,0.00,0.00,0.00,0.00
2021-09-26,8666.38,12670.00,0.00,0.00,0.00,0.00,0.00
2021-09-27,12121.85,17365.00,0.00,0.00,7920.13,0.00,0.00
2021-09-28,10412.77,14662.00,0.00,0.00,19297.32,0.00,0.00
2021-09-29,10332.19,14831.20,0.00,0.00,7867.03,0.00,0.00
2021-09-30,10628.55,16287.80,0.00,0.00,0.00,0.00,0.00
2021-10-01,11082.13,16397.00,0.00,0.00,0.00,0.00,0.00
2021-10-02,11779.47,16301.00,0.00,0.00,0.00,0.00,0.00
2021-10-03,7715.33,10429.55,0.00,0.00,0.00,0.00,0.00
2021-10-04,12997.78,16021.85,0.00,0.00,0.00,0.00,0.00
2021-10-05,13688.74,15002.74,0.00,0.00,0.00,0.00,0.00
2021-10-06,10952.41,14839.75,0.00,0.00,0.00,0.00,0.00
2021-10-07,14596.30,20367.00,0.00,0.00,0.00,0.00,0.00
2021-10-08,9956.87,15506.00,0.00,0.00,0.00,0.00,0.00
2021-10-09,14006.21,19899.04,0.00,0.00,0.00,0.00,0.00
2021-10-10,10922.63,16302.92,0.00,0.00,8800.44,0.00,0.00
2021-10-11,11063.22,16556.00,0.00,0.00,0.00,0.00,0.00
2021-10-12,11766.70,17551.00,0.00,0.00,0.00,0.00,0.00
2021-10-13,11748.54,17728.91,0.00,0.00,0.00,0.00,0.00
2021-10-14,11151.91,16724.09,0.00,0.00,0.00,0.00,0.00
2021-10-15,8034.66,12068.10,0.00,0.00,0.00,0.00,0.00
2021-10-16,11091.60,16696.59,0.00,0.00,0.00,0.00,0.00
2021-10-17,12728.70,19929.41,0.00,0.00,0.00,0.00,0.00
2021-10-18,9643.40,14465.03,0.00,0.00,0.00,0.00,0.00
2021-10-19,11486.64,16954.00,0.00,0.00,0.00,0.00,0.00
2021-10-20,12076.78,16943.00,0.00,0.00,8805.59,0.00,0.00
2021-10-21,8133.04,12009.00,0.00,0.00,0.00,0.00,0.00
2021-10-22,7681.50,10847.00,0.00,0.00,9449.36,0.00,0.00
2021-10-23,13342.02,18405.00,0.00,0.00,0.00,0.00,0.00
2021-10-24,8772.48,13304.00,0.00,0.00,0.00,0.00,0.00
2021-10-25,10812.65,16243.43,0.00,0.00,0.00,0.00,0.00
2021-10-26,10289.89,14525.91,0.00,0.00,0.00,0.00,0.00
2021-10-27,9300.70,13298.04,0.00,0.00,0.00,0.00,0.00
2021-10-28,9846.06,14679.08,0.00,0.00,0.00,0.00,0.00
2021-10-29,13299.02,15989.92,0.00,0.00,0.00,0.00,0.00
2021-10-30,15635.87,21243.66,0.00,0.00,0.00,0.00,0.00
2021-10-31,15490.76,21975.00,0.00,0.00,0.00,0.00,0.00
2021-11-01,13053.00,18394.24,0.00,0.00,0.00,0.00,0.00
2021-11-02,13881.86,19821.03,0.00,0.00,0.00,0.00,0.00
2021-11-03,12147.04,18076.00,0.00,0.00,0.00,0.00,0.00
2021-11-04,10442.18,15751.00,0.00,0.00,0.00,0.00,0.00
2021-11-05,3696.14,4857.00,0.00,0.00,0.00,0.00,0.00
2021-11-06,9899.39,17136.00,0.00,0.00,0.00,0.00,0.00
2021-11-07,13411.51,19208.22,0.00,0.00,0.00,0.00,0.00
2021-11-08,14601.94,20856.09,0.00,0.00,0.00,0.00,0.00
2021-11-09,8995.04,13750.72,0.00,0.00,0.00,0.00,0.00
2021-11-10,15007.59,21153.00,0.00,0.00,0.00,0.00,0.00
2021-11-11,15537.87,22095.35,0.00,0.00,0.00,0.00,0.00
2021-11-12,10439.12,15517.65,0.00,0.00,0.00,0.00,0.00
2021-11-13,12976.82,17320.47,0.00,0.00,0.00,0.00,0.00
2021-11-14,12119.66,18037.00,0.00,0.00,0.00,0.00,0.00
2021-11-15,15226.91,21401.00,0.00,0.00,0.00,0.00,0.00
2021-11-16,14796.99,21075.45,0.00,0.00,0.00,0.00,0.00
2021-11-17,14514.90,21545.55,0.00,0.00,0.00,0.00,0.00
2021-11-18,14977.81,22464.00,0.00,0.00,0.00,0.00,0.00
2021-11-19,12406.18,17273.00,0.00,0.00,0.00,0.00,0.00
2021-11-20,11554.98,17180.00,0.00,0.00,0.00,0.00,0.00
2021-11-21,11518.20,17112.00,0.00,0.00,0.00,0.00,0.00
2021-11-22,13566.34,20180.00,0.00,0.00,0.00,0.00,0.00
2021-11-23,12512.46,19298.00,0.00,0.00,8956.32,0.00,0.00
2021-11-24,9710.03,14371.00,0.00,0.00,0.00,0.00,0.00
2021-11-25,13173.05,18325.00,0.00,0.00,0.00,0.00,0.00
2021-11-26,8893.52,12167.34,0.00,0.00,0.00,0.00,0.00
2021-11-27,11265.54,16000.34,0.00,0.00,0.00,0.00,0.00
2021-11-28,13892.16,19409.18,0.00,0.00,0.00,0.00,0.00
2021-11-29,13877.66,19642.63,0.00,0.00,0.00,0.00,0.00
2021-11-30,12293.44,18459.00,0.00,0.00,0.00,0.00,0.00
2021-12-01,11047.25,15554.00,0.00,0.00,0.00,0.00,0.00
2021-12-02,10905.35,15364.00,0.00,0.00,0.00,0.00,0.00
2021-12-03,14307.53,19838.70,0.00,0.00,2766.39,0.00,0.00
2021-12-04,12453.98,16968.50,0.00,0.00,0.00,0.00,0.00
2021-12-05,14307.17,20286.50,0.00,0.00,0.00,0.00,0.00
2021-12-06,13542.82,19103.00,0.00,0.00,0.00,0.00,0.00
2021-12-07,15090.45,21505.00,0.00,0.00,0.00,0.00,0.00
2021-12-08,10498.75,15567.00,0.00,0.00,0.00,0.00,0.00
2021-12-09,13591.61,19066.00,0.00,0.00,8854.72,0.00,0.00
2021-12-10,7745.09,10020.00,0.00,0.00,0.00,0.00,0.00
2021-12-11,14514.41,16923.00,0.00,0.00,0.00,0.00,0.00
2021-12-12,13808.39,20717.00,0.00,0.00,0.00,0.00,0.00
2021-12-13,12649.94,18757.00,0.00,0.00,0.00,0.00,0.00
2021-12-14,16111.70,22483.00,0.00,0.00,0.00,0.00,0.00
2021-12-15,14700.13,20529.00,0.00,0.00,0.00,0.00,0.00
2021-12-16,16204.76,23213.00,0.00,0.00,0.00,0.00,0.00
2021-12-17,13275.19,16030.00,0.00,0.00,0.00,0.00,0.00
2021-12-18,11651.37,17905.73,0.00,0.00,0.00,0.00,0.00
2021-12-19,14245.24,20145.27,0.00,0.00,0.00,0.00,0.00
2021-12-20,14343.27,20117.00,0.00,0.00,0.00,0.00,0.00
2021-12-21,15294.92,21881.00,0.00,0.00,0.00,0.00,0.00
2021-12-22,12049.20,17838.89,0.00,0.00,0.00,0.00,0.00
2021-12-23,11568.08,16662.00,0.00,0.00,9063.33,0.00,0.00
2021-12-24,9157.40,14214.00,0.00,0.00,0.00,0.00,0.00
2021-12-25,9884.43,15787.61,0.00,0.00,0.00,0.00,0.00
2021-12-26,15665.80,21910.94,0.00,0.00,0.00,0.00,0.00
2021-12-27,13641.47,19234.27,0.00,0.00,0.00,0.00,0.00
2021-12-28,12834.02,18246.73,0.00,0.00,0.00,0.00,0.00
2021-12-29,13032.51,18407.00,0.00,0.00,0.00,0.00,0.00
2021-12-30,13272.13,20257.00,0.00,0.00,0.00,0.00,0.00
2021-12-31,11258.15,16193.00,0.00,0.00,0.00,0.00,0.00
2022-01-01,7115.05,10092.00,0.00,0.00,0.00,0.00,0.00
2022-01-02,12787.79,15972.00,0.00,0.00,0.00,0.00,0.00
2022-01-03,10198.66,15214.00,0.00,0.00,0.00,0.00,0.00
2022-01-04,11594.12,16457.00,0.00,0.00,0.00,0.00,0.00
2022-01-05,11150.48,16337.94,0.00,0.00,0.00,0.00,0.00
2022-01-06,13094.18,20380.72,0.00,0.00,0.00,0.00,0.00
2022-01-07,15930.10,20563.00,0.00,0.00,0.00,0.00,0.00
2022-01-08,12292.93,19747.00,0.00,0.00,0.00,0.00,0.00
2022-01-09,14399.90,20615.00,0.00,0.00,0.00,0.00,0.00
2022-01-10,12558.95,17137.00,0.00,0.00,0.00,0.00,0.00
2022-01-11,9417.84,15058.00,0.00,0.00,0.00,0.00,0.00
2022-01-12,15382.61,21497.00,0.00,0.00,0.00,0.00,0.00
2022-01-13,16288.51,24748.00,0.00,0.00,0.00,0.00,0.00
2022-01-14,12159.31,15034.00,0.00,0.00,0.00,0.00,0.00
2022-01-15,13317.07,20148.76,0.00,0.00,0.00,0.00,0.00
2022-01-16,14730.50,20508.00,0.00,0.00,0.00,0.00,0.00
2022-01-17,10761.16,14797.87,0.00,0.00,0.00,0.00,0.00
2022-01-18,14938.31,20376.04,0.00,0.00,0.00,0.00,0.00
2022-01-19,13590.39,20273.21,0.00,0.00,0.00,0.00,0.00
2022-01-20,10188.09,16377.18,0.00,0.00,0.00,0.00,0.00
2022-01-21,9941.78,14815.00,0.00,0.00,0.00,0.00,0.00
2022-01-22,11797.13,15171.86,0.00,0.00,0.00,0.00,0.00
2022-01-23,12036.06,18033.00,0.00,0.00,0.00,0.00,0.00
